m/z,RT (min),z,Obs Mass,Specificity,P-value,SelScore 12ca5,SelScore Intstd 12ca5,Ln(Concentration-Dependent Enrichment) 12ca5,SelScore BeadsOnly,SelScore Intstd BeadsOnly,Ln(Concentration-Dependent Enrichment) BeadsOnly,Areas_toberemoved_12ca5,yint_toberemoved_12ca5,Slope_toberemoved_12ca5,Areas_toberemoved_BeadsOnly,yint_toberemoved_BeadsOnly,Slope_toberemoved_BeadsOnly,Area of Beads Only Reference,SelScore Rank 12ca5,SelScore Intstd Rank 12ca5,Concentration-Dependent Enrichment Rank 12ca5,Total Rank 12ca5,Total Intstd Rank 12ca5
409.98821086334635,38.78697315554604,2.0,817.9618687866927,12ca5,0.03159347337523622,0.6987325097165761,60195584.30304237,13.707371531955648,0.30126749028342403,25954098.82456716,-2.272831487938309,"((1, 19704651.8322015), (0.6, 3861859.525019044), (0.3, 11746562.961479612))",12760188.07369167,897502.8115228448,"((1, 12760188.111126192), (0.6, 12760188.48427477), (0.3, 12760187.625674047))",12760188.07369167,0.10302006664431773,12760188.07369167,309,191,506,815,697
429.7147859927231,22.97022651742941,4.0,1714.8300380908922,12ca5,0.012842108686506546,0.6582984196893471,18109325.740593158,14.883658442854047,0.34170158031065295,9399969.738407083,-0.8137685145631314,"((1, 6036439.160611971), (0.6, 5335258.388965018), (0.3, 3117321.75848961))",3133322.440217157,2909984.878824829,"((1, 3133323.160072115), (0.6, 3133322.9026152827), (0.3, 3133321.2579640723))",3133322.440217157,0.44318476702835274,3133322.440217157,450,515,366,816,881
520.2682936404499,33.91156815634854,3.0,1557.7830515113496,12ca5,0.04897734403701625,0.6824420014241542,27419575.01767838,14.366591774663483,0.3175579985758459,12759040.836061332,0.13313636709571167,"((1, 9127947.154177817), (0.6, 6396001.565089111), (0.3, 5635405.518572646))",6389596.877991876,1735128.0534514955,"((1, 6389600.302238834), (0.6, 6389594.409710134), (0.3, 6389595.922026661))",6389596.877991876,1.1424057742668579,6389596.877991876,371,448,446,817,894
501.9494976055587,36.846959440111064,3.0,1502.826663406676,12ca5,0.02152184020495786,0.6904595284797783,27633893.312738113,14.098279453579098,0.30954047152022157,12388573.135919828,-4.834392588269933,"((1, 6580786.999906562), (0.6, 1162015.9060136855), (0.3, 2509397.6904583904))",3214188.4322994733,1326798.4974317783,"((1, 3214188.4279693104), (0.6, 3214188.4808355127), (0.3, 3214188.3880935977))",3214188.4322994733,0.007951516702925487,3214188.4322994733,341,443,478,819,921
460.7411872053465,41.143191021172534,4.0,1838.9356429413858,12ca5,0.041425217148884946,0.6108918766128474,35965875.222323015,15.200861944666903,0.3891081233871526,22908496.16683262,-1.6387702982036767,"((1, 13831711.594153369), (0.6, 8334104.214346259), (0.3, 8215361.816041467))",8159078.596131327,3996229.8801735933,"((1, 8159078.699143295), (0.6, 8159079.294493903), (0.3, 8159077.7947567785))",8159078.596131327,0.19421872662254602,8159078.596131327,537,384,282,819,666
568.6174319092413,58.681127446570606,3.0,1702.830466317724,12ca5,0.02589759513884415,0.706069268537762,49469891.03418255,12.562623544791492,0.2939307314622379,20593901.90872868,-0.15484549924825464,"((1, 14559247.596993761), (0.6, 4140475.6261519534), (0.3, 6749907.5858995775))",9818037.32679983,285678.84657594527,"((1, 9818039.136390297), (0.6, 9818037.24440176), (0.3, 9818035.599607434))",9818037.32679983,0.856547504494389,9818037.32679983,280,274,544,824,818
541.9436607923533,47.04295105548411,3.0,1622.8091529670598,12ca5,0.005081264755869883,0.6738157606779652,51004266.29276547,14.551937965555858,0.3261842393220347,24690410.604443207,-0.05355373416606321,"((1, 19810242.65232225), (0.6, 3366845.0497049927), (0.3, 6875236.521047478))",10981395.926117636,2088460.9509213683,"((1, 10981397.639185568), (0.6, 10981396.510258429), (0.3, 10981393.628908915))",10981395.926117636,0.9478550074370056,10981395.926117636,405,268,423,828,691
451.24847149097866,25.14819658013316,2.0,900.4823900419573,12ca5,0.0317302517630978,0.6816573617327208,28548049.88023047,14.305534287497798,0.31834263826727904,13332301.573267382,0.29082615657868216,"((1, 9516021.22761754), (0.6, 3808003.6570931883), (0.3, 4081491.8975626957))",5609661.200237853,1632354.9545174157,"((1, 5609658.896257193), (0.6, 5609662.962572195), (0.3, 5609661.741884175))",5609661.200237853,-0.7476456399972367,5609661.200237853,376,432,454,830,886
435.254772647213,56.37224560501523,2.0,868.4949923544259,12ca5,0.034063923301717904,0.6745380193279482,19997963.900434498,14.525519065878214,0.3254619806720518,9648940.09521982,-0.21236406300085128,"((1, 6665988.699560341), (0.6, 3013630.4261530787), (0.3, 1953812.4608053474))",3216314.880587759,2034008.5637429478,"((1, 3216316.4029410877), (0.6, 3216315.237002887), (0.3, 3216313.001819302))",3216314.880587759,0.808670237055462,3216314.880587759,403,502,429,832,931
554.9438584228889,41.15059497727598,3.0,1661.8097458586667,12ca5,0.048016943932661794,0.6881625232961497,42771881.75084709,14.059278713819888,0.31183747670385026,19381868.712021798,0.3563383444342358,"((1, 14257289.479649149), (0.6, 4798202.795880708), (0.3, 7806550.659375198))",9277845.264006726,1276048.4518304027,"((1, 9277848.148252854), (0.6, 9277845.436537402), (0.3, 9277842.207229922))",9277845.264006726,1.428090653055373,9277845.264006726,353,327,481,834,808
416.9618312169111,32.644261920117906,2.0,831.9091094938221,12ca5,0.0188366495577388,0.627262164932626,30050265.053448215,15.05117385467055,0.372737835067374,17856761.280072004,1.097636788596133,"((1, 10016751.561114216), (0.6, 7797939.367065854), (0.3, 5342429.556674586))",5952256.38563003,3440659.942398938,"((1, 5952255.376047875), (0.6, 5952257.128638198), (0.3, 5952256.652204019))",5952256.38563003,-0.3336586586756414,5952256.38563003,516,420,322,838,742
395.9627774821028,38.958278223559155,2.0,789.9110020242056,12ca5,0.03266847011179303,0.6917706259019694,52826491.69562717,13.730877750115463,0.3082293740980306,23537681.221875682,1.0363139294792036,"((1, 12813806.025856903), (0.6, 2754315.6371899345), (0.3, 5910439.745984671))",7845892.3673075205,918849.6168321794,"((1, 7845891.620864828), (0.6, 7845892.39433406), (0.3, 7845893.086723673))",7845892.3673075205,-0.3547599450103176,7845892.3673075205,335,253,504,839,757
453.2313169001198,47.98639706499796,4.0,1808.896161720479,12ca5,0.019784631547020686,0.6543758027229788,44503115.15875621,14.80489118619103,0.3456241972770212,23505382.364487335,-1.756064357150768,"((1, 8578553.075847112), (0.6, 13096785.01165733), (0.3, 7701237.559347206))",7814274.506018251,2689568.1137829092,"((1, 7814274.98064056), (0.6, 7814274.233395499), (0.3, 7814274.304018694))",7814274.506018251,0.17272330513674125,7814274.506018251,460,312,383,843,695
452.48513492337565,48.36049126372115,4.0,1805.9114338135025,12ca5,0.03198414185217862,0.6145212643519288,38825756.893633164,15.083500165389658,0.3854787356480713,24354736.843355134,-1.2672211610682642,"((1, 14076031.595501171), (0.6, 9638106.649985695), (0.3, 9870418.876881907))",9298502.49437249,3553701.0418953523,"((1, 9298502.827756552), (0.6, 9298503.077606283), (0.3, 9298501.57775464))",9298502.49437249,0.28161309291057,9298502.49437249,535,355,309,844,664
503.27812817071316,41.22262923000709,3.0,1506.8125551021394,12ca5,0.04120914433568974,0.6064265777416045,46280524.84368348,15.081125196478787,0.3935734222583956,30036257.009837784,1.2383504658563247,"((1, 17245526.26823895), (0.6, 2998175.665891871), (0.3, 9325265.623041222))",8790193.8575714,3545271.1267579035,"((1, 8790192.63412971), (0.6, 8790195.311269192), (0.3, 8790193.627315298))",8790193.8575714,-0.28986196100560524,8790193.8575714,538,298,310,848,608
427.9929830456856,50.1315486594089,2.0,853.9714131513712,12ca5,0.012540028024643542,0.6791800878942944,29112809.75945644,14.146659183388968,0.32081991210570565,13751829.941210808,-1.6528467282929036,"((1, 9704268.242774341), (0.6, 2195903.6768366876), (0.3, 5527489.929407141))",5610966.164794485,1392566.747752691,"((1, 5610965.417655192), (0.6, 5610968.833722163), (0.3, 5610964.2430061))",5610966.164794485,0.19150397214731918,5610966.164794485,384,425,471,855,896
602.6306808204181,58.878354218585145,3.0,1804.8702130512543,12ca5,0.0016931297800823707,0.6562949118891778,39349402.666328035,14.691741920328878,0.34370508811082223,20607488.59321077,-0.7918101120702639,"((1, 13116467.943893269), (0.6, 7751969.727992398), (0.3, 6913634.305470972))",8610044.797857516,2401830.998119427,"((1, 8610045.839821275), (0.6, 8610044.556224866), (0.3, 8610043.997526413))",8610044.797857516,0.45302402840450895,8610044.797857516,455,351,401,856,752
562.6315521059773,42.139206504782315,3.0,1684.872826907932,12ca5,0.02644377897095895,0.6726871674110931,53660518.490049936,14.327744660817391,0.3273128325889068,26109872.695749022,-0.8651068141488333,"((1, 17886841.15588316), (0.6, 4939676.702053643), (0.3, 6120064.301947686))",10666628.272064956,1669015.7857660882,"((1, 10666629.0147255), (0.6, 10666628.574055484), (0.3, 10666627.22741388))",10666628.272064956,0.42100658076597064,10666628.272064956,407,245,452,859,697
420.22527920457276,42.49259418311528,4.0,1676.872010938291,12ca5,0.03711791370931147,0.670643854567131,74084652.66196094,14.405491436989722,0.3293561454328689,36383298.63206692,0.642039755226962,"((1, 24694887.344081674), (0.6, 10135264.630889552), (0.3, 8497736.25861414))",16162965.199041853,1803953.921711053,"((1, 16162963.828960562), (0.6, 16162965.852511311), (0.3, 16162965.91565369))",16162965.199041853,-0.5262179727463239,16162965.199041853,420,104,441,861,545
410.7284544760599,46.03294819727537,4.0,1638.8847120242394,12ca5,0.024202827393246557,0.6409935863027516,53649429.0407795,14.865458376331112,0.35900641369724834,30047865.576829992,-0.23267106700188456,"((1, 17883145.643760283), (0.6, 3579069.42599789), (0.3, 10477028.27178006))",10015956.700379273,2857502.0050513325,"((1, 10015958.268121826), (0.6, 10015956.872315275), (0.3, 10015954.960700717))",10015956.700379273,0.7924141818332077,10015956.700379273,493,246,370,863,616
612.3038469318002,53.39081609459887,3.0,1833.8897113854005,12ca5,0.026240006738654755,0.6490966895168784,28364904.703472152,14.735442336150065,0.35090331048312157,15334139.154822832,1.8289190612604238,"((1, 9454964.906353502), (0.6, 3398018.1333705503), (0.3, 6186901.850276078))",5111380.776552361,2509119.207432774,"((1, 5111380.129359772), (0.6, 5111381.510497608), (0.3, 5111380.6897997055))",5111380.776552361,-0.16058705876460766,5111380.776552361,473,433,391,864,824
410.2275247829483,46.459348569213056,4.0,1636.8809932517931,12ca5,0.029775360819665166,0.6529473442998358,45818942.42408802,14.693779460516433,0.3470526557001643,24353549.7746823,0.6248313949533308,"((1, 15272980.396820525), (0.6, 5262714.245852956), (0.3, 3598401.7837739885))",8431774.371412948,2406729.8143744944,"((1, 8431773.325691283), (0.6, 8431774.22389704), (0.3, 8431775.56465052))",8431774.371412948,-0.5353516839056689,8431774.371412948,466,303,400,866,703
557.9588415165721,42.95820231204589,3.0,1670.8546951397161,12ca5,0.03867090997151076,0.6594561764417629,55307114.718230754,14.567230907790998,0.3405438235582371,28560648.89367768,-0.042982777281273234,"((1, 17872012.239737242), (0.6, 2843467.283985391), (0.3, 18396286.639328662))",11590549.026509263,2120645.131762028,"((1, 11590550.79818883), (0.6, 11590549.52257517), (0.3, 11590546.758763785))",11590549.026509263,0.9579278880475366,11590549.026509263,446,236,420,866,656
666.8951419526243,62.678171451924364,3.0,1997.6635964478728,12ca5,0.023402607271083557,0.6894576978091461,46124580.597882435,13.344515683040225,0.3105423021908539,20775217.235182762,-0.2126946417612369,"((1, 13337951.008178467), (0.6, 546058.9154790597), (0.3, 1324671.9502199797))",6925071.430125717,624380.7784021226,"((1, 6925072.2636336265), (0.6, 6925073.392555012), (0.3, 6925068.634188513))",6925071.430125717,0.8084029520327454,6925071.430125717,343,300,523,866,823
467.7836110620088,84.74339308048502,4.0,1867.105338368035,12ca5,0.01396467210487135,0.5962358128669603,9437021.405190848,15.04379139934646,0.40376418713303974,6390644.765704788,-1.7077909614014943,"((1, 3145678.2039137357), (0.6, 4820185.988881096), (0.3, 8315419.988071938))",1884291.6137430014,3415352.9528857013,"((1, 1884292.1477844727), (0.6, 1884291.2437641409), (0.3, 1884291.449680391))",1884291.6137430014,0.18126577375839847,1884291.6137430014,545,546,323,868,869
418.22637797471543,24.12238828891034,2.0,834.4382030094308,12ca5,0.03184887045204785,0.6406440651361367,22167087.559363212,14.850996822481132,0.35935593486386325,12434165.719480027,-0.9213642789962547,"((1, 7389031.327780593), (0.6, 4285829.638306732), (0.3, 4183407.075114634))",3753506.213754788,2816475.4547719993,"((1, 3753507.085208913), (0.6, 3753506.1039111377), (0.3, 3753505.4521443155))",3753506.213754788,0.39797572063176756,3753506.213754788,494,485,376,870,861
421.98072761063054,34.83427217351916,2.0,841.946902281261,12ca5,0.02357064942812149,0.676304897635071,58782706.83152543,14.130150389242093,0.32369510236492904,28134757.520838518,-1.5193374175303467,"((1, 19854142.691964522), (0.6, 4105608.940617195), (0.3, 13403256.919919347))",12817012.817929868,1369765.8752772955,"((1, 12817012.785373634), (0.6, 12817013.951702507), (0.3, 12817011.716713458))",12817012.817929868,0.21885684963397656,12817012.817929868,397,209,473,870,682
547.3084415635752,44.033695159340716,3.0,1638.9034952807256,12ca5,3.455239810542183e-05,0.6937960083142747,33666666.88123904,12.590992547949618,0.30620399168572526,14858643.840913115,1.7765707394878574,"((1, 11222224.201852903), (0.6, 1878507.6393624928), (0.3, 4035115.6581685357))",6912478.906449291,293899.3227207535,"((1, 6912478.623659161), (0.6, 6912478.748408612), (0.3, 6912479.347280097))",6912478.906449291,-0.1692174441200709,6912478.906449291,328,391,543,871,934
405.97382478020194,46.71860830817766,2.0,809.9330966204038,12ca5,0.04661560888001413,0.6284975609015878,36352486.228912614,14.920893890780897,0.3715024390984122,21487811.793508515,1.2824953303184856,"((1, 12117493.773354305), (0.6, 2176822.444885516), (0.3, 6227993.187846792))",5743384.81904641,3020382.0584830954,"((1, 5743384.526528705), (0.6, 5743384.161089948), (0.3, 5743385.769520578))",5743384.81904641,-0.2773443704518779,5743384.81904641,514,381,357,871,738
529.9435486667549,52.4063285717664,3.0,1586.8088165902645,12ca5,0.03690652503499024,0.6847665718043345,49069018.73870173,13.581482454401083,0.3152334281956655,22589004.241898343,0.8667199455166689,"((1, 16356344.161751369), (0.6, 2514317.591690729), (0.3, 6098851.824616675))",9761656.778302597,791339.5761212942,"((1, 9761656.074227378), (0.6, 9761656.389559513), (0.3, 9761657.871120898))",9761656.778302597,-0.42032798932019755,9761656.778302597,361,277,514,875,791
534.2658397274829,42.98769579450449,3.0,1599.7756897724487,12ca5,0.013661209077736563,0.645327771942507,35699209.372963294,14.72888903669774,0.35467222805749293,19620290.15129362,0.7418805707220578,"((1, 11379501.74827852), (0.6, 7263093.169848181), (0.3, 6620413.391322614))",7425801.702791295,2492729.9583872724,"((1, 7425801.118251835), (0.6, 7425800.764998752), (0.3, 7425803.225123298))",7425801.702791295,-0.4762175121995209,7425801.702791295,482,385,394,876,779
458.50260933268817,39.93219093090019,4.0,1829.9813314507526,12ca5,0.0004824093716160184,0.6963416419336308,27380151.601176232,11.214265648368244,0.3036583580663691,11939845.871825483,1.1454627713789283,"((1, 7865468.727010828), (0.6, 2874170.081545459), (0.3, 5284292.830496603))",5825103.004791647,74181.17185479954,"((1, 5825102.632623628), (0.6, 5825102.33581306), (0.3, 5825104.045938253))",5825103.004791647,-0.3180766869389149,5825103.004791647,320,449,556,876,1005
426.24712339996495,48.56004568890249,2.0,850.4796938599299,12ca5,0.015048516981808188,0.6688228254972217,36692285.36689695,14.21489075395482,0.3311771745027782,18168709.156755663,0.4178424876524881,"((1, 12230760.29603394), (0.6, 2506181.2559786397), (0.3, 4727089.061747552))",6837257.871993188,1490900.3452005365,"((1, 6837255.965800756), (0.6, 6837259.137190153), (0.3, 6837258.512988654))",6837257.871993188,-0.6584659367723977,6837257.871993188,422,377,460,882,837
425.4993344144073,39.465409020804735,2.0,848.9841158888146,12ca5,0.021478596809360723,0.6525161986176523,55846215.292759426,14.56165008533547,0.34748380138234763,29739729.410328336,2.710098397241292,"((1, 18615407.308773324), (0.6, 2179266.908629509), (0.3, 6566726.417559557))",9913243.626865106,2108843.1508022775,"((1, 9913243.703109456), (0.6, 9913243.1273987), (0.3, 9913244.050087161))",9913243.626865106,-0.0665302599988864,9913243.626865106,467,230,422,889,652
452.73708618874275,51.13878538935118,4.0,1806.919238874971,12ca5,0.03795658884221,0.6760808797151219,25982463.4284251,13.912897362390929,0.323919120284878,12448535.299675668,1.6302516804682994,"((1, 8660816.523145974), (0.6, 4573078.199683819), (0.3, 5492414.023840103))",6028458.939900309,1102286.660530599,"((1, 6028458.427777612), (0.6, 6028459.188098629), (0.3, 6028459.203824687))",6028458.939900309,-0.195880268684808,6028458.939900309,399,462,491,890,953
603.9554805069972,59.50461440811853,3.0,1808.8446121109916,12ca5,0.043633727064353936,0.6448858474506656,28649735.681870393,14.643011001231475,0.35511415254933437,15776321.728332154,-2.1735463818282366,"((1, 9549910.712425517), (0.6, 4852981.212753715), (0.3, 2823261.5761791146))",5258772.200167271,2287593.6180811254,"((1, 5258772.64363401), (0.6, 5258771.7153163925), (0.3, 5258772.241551412))",5258772.200167271,0.1137734166329224,5258772.200167271,484,430,407,891,837
528.9576070394921,52.293013357853134,3.0,1583.8509917084764,12ca5,0.02636234733742392,0.661392327341224,68460877.98489793,14.32755777326087,0.33860767265877606,35049361.17996882,-0.17083689528734117,"((1, 22014161.45954864), (0.6, 2654181.997116375), (0.3, 5694895.188813713))",12050272.874098511,1668703.8966290965,"((1, 12050275.278791042), (0.6, 12050271.337451309), (0.3, 12050272.006053187))",12050272.874098511,0.8429590528536465,12050272.874098511,439,133,453,892,586
531.6356897420532,49.6714668752289,3.0,1591.8852398161594,12ca5,0.03976684747088497,0.6723107017553005,39570358.827041164,14.036701439069779,0.3276892982446995,19286890.840008616,1.2746282439152823,"((1, 14975791.188766317), (0.6, 1974681.5395073083), (0.3, 2461423.944835274))",7942138.451296306,1247561.5437643458,"((1, 7942137.420939401), (0.6, 7942139.504377178), (0.3, 7942138.428572345))",7942138.451296306,-0.2795348676955365,7942138.451296306,410,347,483,893,830
572.9449587672933,47.958611535037676,3.0,1715.8130468918798,12ca5,0.037539210902412044,0.6247841489977468,36638481.08106847,14.831647812305402,0.3752158510022531,22003341.282450866,0.43851384913449937,"((1, 12212829.627729142), (0.6, 7067364.792784661), (0.3, 4446496.298123212))",7253456.668911148,2762503.28046312,"((1, 7253454.666156035), (0.6, 7253458.224534093), (0.3, 7253457.116043321))",7253456.668911148,-0.6449942679439233,7253456.668911148,520,378,378,898,756
517.9605743644387,56.26151396716814,3.0,1550.859893683316,12ca5,0.008716239722099495,0.6622360765457662,25576105.991793156,14.195503597897238,0.33776392345423367,13044722.588248154,0.5822516528810828,"((1, 8525368.368755195), (0.6, 1797776.732046413), (0.3, 3900111.698832992))",4554615.862943852,1462274.411870875,"((1, 4554614.690044668), (0.6, 4554615.899619701), (0.3, 4554616.999167189))",4554615.862943852,-0.5586390880562919,4554615.862943852,436,463,463,899,926
568.3015682730188,43.85396488526287,3.0,1701.8828754090564,12ca5,0.033615364149570205,0.6719078661952488,42043218.73359052,13.973980977868669,0.3280921338047513,20529673.844174363,-3.3997142522472203,"((1, 10648914.518230557), (0.6, 4422869.662333072), (0.3, 7895821.913856807))",7353890.987141153,1171717.264203881,"((1, 7353890.988882336), (0.6, 7353891.144428627), (0.3, 7353890.828112495))",7353890.987141153,0.03338280765984336,7353890.987141153,413,332,488,901,820
486.93493917132685,49.21829012493404,3.0,1457.7829881039806,12ca5,0.01449209816305278,0.6841500719826983,22500043.708029404,12.811575320930771,0.3158499280173017,10387541.383971311,-1.081483387722938,"((1, 7500016.1697446825), (0.6, 585444.2876872524), (0.3, 1581441.519739342))",4102307.9875821825,366434.5931449975,"((1, 4102307.901137879), (0.6, 4102309.8282310427), (0.3, 4102306.233377625))",4102307.9875821825,0.339092147256398,4102307.9875821825,365,484,537,902,1021
422.23597111529057,42.37542392080879,2.0,842.4573892905811,12ca5,0.020838894229027592,0.6215905352435862,70667151.70708795,14.835211498463485,0.37840946475641385,43020473.34562495,-0.09156648033074029,"((1, 23555718.66098095), (0.6, 5454264.1170314625), (0.3, 14793159.796658404))",14340155.336001668,2772365.5377227687,"((1, 14340157.171201715), (0.6, 14340155.464288125), (0.3, 14340153.372515166))",14340155.336001668,0.9125006507904416,14340155.336001668,526,119,377,903,496
433.5010842416626,35.33037442980618,2.0,864.9876155433252,12ca5,0.005539789362586706,0.6327760955699261,26548667.500001766,14.644763937795906,0.36722390443007386,15407196.012968052,-1.6572208301482578,"((1, 8438050.891687013), (0.6, 3013634.3533076015), (0.3, 5873937.18501542))",4571359.116179487,2291607.1412768764,"((1, 4571359.054178769), (0.6, 4571360.182410504), (0.3, 4571358.111949191))",4571359.116179487,0.19066814359968465,4571359.116179487,503,458,406,909,864
510.6200274876013,50.873257227586954,3.0,1528.8382530528038,12ca5,0.02321365271909711,0.6590796625359803,43426958.2965312,14.167475589483054,0.3409203374640196,22463344.14344197,1.6091272469898028,"((1, 15902005.666435197), (0.6, 2205313.3302795533), (0.3, 4169424.213800747))",8639118.856620038,1421858.8026064108,"((1, 8639118.515314559), (0.6, 8639118.68603246), (0.3, 8639119.368513098))",8639118.856620038,-0.20006214274116085,8639118.856620038,447,320,468,915,788
575.6417591659466,59.20615921644591,3.0,1723.90344808784,12ca5,0.005882489513787631,0.6151230858395842,32213363.533947356,14.805093463700686,0.3848769141604158,20155608.26293976,0.27969906056510335,"((1, 12472920.153757678), (0.6, 4802818.805576941), (0.3, 5689276.30635852))",6926700.860233599,2690112.2079501664,"((1, 6926698.603790161), (0.6, 6926702.471214113), (0.3, 6926701.505696524))",6926700.860233599,-0.7560112208148213,6926700.860233599,534,401,382,916,783
393.23225468719926,25.249893446437625,2.0,784.4499564343985,12ca5,0.020278234989834713,0.6575565511422078,18315327.988897145,14.188799811399017,0.34244344885779227,9538288.49029773,1.0019826391836733,"((1, 6105106.666373004), (0.6, 1333320.8992570636), (0.3, 4139826.789789556))",3179429.3995971507,1452504.4209676336,"((1, 3179428.4673013487), (0.6, 3179429.800391856), (0.3, 3179429.9310982446))",3179429.3995971507,-0.3671507915398482,3179429.3995971507,452,512,465,917,977
404.468788229857,29.966480660408152,2.0,806.923023519714,12ca5,0.04447766744811901,0.6457384368823996,65656211.14601004,14.39946509068972,0.35426156311760026,36019958.95003643,1.577463078096635,"((1, 21885400.907188244), (0.6, 4287601.780581997), (0.3, 4789342.546650921))",12260393.458754487,1793115.361928737,"((1, 12260393.36267151), (0.6, 12260392.684872985), (0.3, 12260394.328718962))",12260393.458754487,-0.20649830432899363,12260393.458754487,480,147,442,922,589
453.73957379246843,56.37790497997571,2.0,905.4645946449368,12ca5,0.029582354257272445,0.6428129137581621,20130827.27467607,14.465544812104433,0.35718708624183804,11185947.550183246,-1.4779530857953151,"((1, 6710275.073526099), (0.6, 3497550.9971478996), (0.3, 3510869.7785188803))",3728651.184321458,1915606.4453417426,"((1, 3728650.9887465276), (0.6, 3728652.7431661882), (0.3, 3728649.8210516595))",3728651.184321458,0.22810412041200223,3728651.184321458,488,501,438,926,939
409.4795610751402,29.02230520406986,4.0,1633.8891384205608,12ca5,0.03530125183049436,0.6759620234426139,39362739.46815859,13.241225882360126,0.32403797655738603,18869436.457476534,-2.348336870962326,"((1, 15048846.37618199), (0.6, 2431106.1981922383), (0.3, 10300621.070703397))",9884837.19736737,563107.5293265552,"((1, 9884838.574171754), (0.6, 9884834.446541991), (0.3, 9884838.571388364))",9884837.19736737,0.0955279054071444,9884837.19736737,400,350,527,927,877
507.2811123966949,42.67459200674609,3.0,1518.8215077800846,12ca5,0.03462904581616674,0.6155121023083346,40385965.9274658,14.702977428225612,0.38448789769166536,25227635.780782744,-0.760286989672645,"((1, 13461990.437687017), (0.6, 1675903.2180309314), (0.3, 8001943.873198385))",7024268.754113455,2428968.958164477,"((1, 7024269.353022955), (0.6, 7024269.616397052), (0.3, 7024267.2929203585))",7024268.754113455,0.4675322308324942,7024268.754113455,533,343,396,929,739
483.26537348857164,50.687764398811495,2.0,964.5161940371432,12ca5,0.015526917054130118,0.6817388221326188,26766545.83299409,10.653446920084626,0.318261177867381,12495624.61119866,1.466540708204363,"((1, 8922182.576052412), (0.6, 1598732.9614413262), (0.3, 3300368.232333928))",5689548.947419927,42338.27998919448,"((1, 5689548.27595932), (0.6, 5689549.399003837), (0.3, 5689549.167296621))",5689548.947419927,-0.2307222418435757,5689548.947419927,375,455,557,932,1012
520.2711553087003,51.160055075305166,3.0,1557.7916365161009,12ca5,0.02986883660675534,0.6008937650665147,40406207.63822207,14.735130569402843,0.3991062349334853,26837305.254193094,0.9822242310820923,"((1, 14489809.570706377), (0.6, 3227792.9933005273), (0.3, 6253099.268121895))",7718592.797578052,2508337.0694277277,"((1, 7718592.902905465), (0.6, 7718590.741840729), (0.3, 7718594.7479879595))",7718592.797578052,-0.3744772479222265,7718592.797578052,541,342,392,933,734
613.2963388931781,52.553451942636755,3.0,1836.8671872695345,12ca5,0.009599377836215615,0.5939611483413355,16670549.561179057,14.764849733452673,0.4060388516586645,11396184.446141712,1.1838217019601858,"((1, 5556848.162734296), (0.6, 6691812.284559696), (0.3, 4641499.007802155))",3798727.9120451603,2584001.5234442726,"((1, 3798727.521964837), (0.6, 3798727.342717118), (0.3, 3798728.8714535274))",3798727.9120451603,-0.3061066519529827,3798727.9120451603,547,522,388,935,910
412.97664235420916,29.081332540302142,2.0,823.9387317684183,12ca5,0.03376135631521247,0.6249074045310373,30878436.290222704,14.562415784979423,0.3750925954689627,18534382.41912748,-1.7418092383202919,"((1, 10654809.77403239), (0.6, 2685320.5615915773), (0.3, 5196254.066656119))",5665638.694865697,2110458.5096129077,"((1, 5665639.324390254), (0.6, 5665638.072790182), (0.3, 5665638.687416658))",5665638.694865697,0.1752031294783034,5665638.694865697,519,412,421,940,833
409.2424886229308,43.56112081542312,4.0,1632.9408486117231,12ca5,0.025232035300723085,0.6342274448145793,55979743.745375484,14.44666687444653,0.3657725551854208,32284717.534349725,0.8804448588541824,"((1, 18659914.2406913), (0.6, 2136472.737754026), (0.3, 6142581.264212874))",10030993.112936128,1879782.947054695,"((1, 10030992.56426216), (0.6, 10030992.389282992), (0.3, 10030994.385263229))",10030993.112936128,-0.41459843286731557,10030993.112936128,502,228,440,942,668
617.6269039567828,65.45132666375645,3.0,1849.8588824603485,12ca5,0.04238462370721743,0.6541982635150053,16266100.93251535,14.045218448859329,0.34580173648499474,8598075.326708633,-1.2453132554778628,"((1, 5422034.672674947), (0.6, 1876660.7739386363), (0.3, 1846503.4513997931))",2777655.3541178945,1258232.4150986043,"((1, 2777656.1124519687), (0.6, 2777654.975950215), (0.3, 2777654.9739515))",2777655.3541178945,0.28785072319019833,2777655.3541178945,461,524,482,943,1006
435.98203924089205,46.764933192116175,4.0,1739.899051083568,12ca5,0.016808940652580092,0.6679540164696948,46414279.69830361,13.422769381447448,0.3320459835303054,23072958.27597309,-2.6412375886737793,"((1, 16459368.555639967), (0.6, 7134669.907662769), (0.3, 10758370.906096935))",12099282.555702057,675203.4834897282,"((1, 12099283.190084735), (0.6, 12099281.419962002), (0.3, 12099283.057059431))",12099282.555702057,0.07127300828427718,12099282.555702057,424,296,521,945,817
459.4838806043072,46.79954247710275,4.0,1833.9064165372288,12ca5,0.01101274174745953,0.6299156366329033,32181564.08685244,14.490179124222124,0.37008436336709677,18907124.961847793,0.18791826093789077,"((1, 10727185.863630155), (0.6, 4282358.364423835), (0.3, 10470491.819805374))",7153075.992145641,1963382.1370318658,"((1, 7153075.275814905), (0.6, 7153073.658285394), (0.3, 7153079.042336625))",7153075.992145641,-0.8286824401898762,7153075.992145641,508,402,437,945,839
